101 5006
 45  12 7.750000e+00 
 46  12 -7.500000e-01 
 47  12 4.250000e+00 
 48  12  -4 
 49  12 8.750000e+00 
 50  12 -4.250000e+00 
 51  12 -10 
 52  12  -9 
 53  12 -5.750000e+00 
 54  12 5.500000e+00 
 55  12 3.750000e+00 
 56  12  12 
 57  12 6.750000e+00 
 58  12 -2.750000e+00 
 60  12 1.225000e+01 
 61  12 1.250000e+00 
 62  12 7.250000e+00 
 63  12 3.750000e+00 
 64  12  -4 
 65  12 -2.250000e+00 
 66  12 -2.500000e-01 
 67  12 -3.750000e+00 
 68  12 4.750000e+00 
 69  12 1.750000e+00 
 70  12 -5.000000e-01 
 71  12 4.250000e+00 
 72  12  -1 
 73  12 -1.250000e+01 
 74  12 5.250000e+00 
 75  12 5.000000e-01 
 76  12   8 
 77  12  -5 
 78  12 -9.250000e+00 
 79  12 -2.500000e+00 
 80  12  -2 
 81  12 -5.000000e-01 
 82  12 3.750000e+00 
 83  12  -5 
 84  12 -6.500000e+00 
 85  12  12 
 86  12 -9.750000e+00 
 87  12 6.750000e+00 
 88  12 5.250000e+00 
 89  12 -3.250000e+00 
 90  12 2.250000e+00 
 91  12 1.175000e+01 
 92  12  -3 
 93  12 -9.250000e+00 
 94  12 6.750000e+00 
 95  12 1.125000e+01 
 96  12 -5.500000e+00 
 97  12   2 
 98  12   6 
 99  12 6.500000e+00 
100  12   8 
101  12 1.075000e+01 
 14  13 7.250000e+00 
 15  13  12 
 16  13   8 
 17  13 1.025000e+01 
 18  13 2.500000e-01 
 19  13 8.750000e+00 
 20  13 -1.750000e+00 
 21  13 9.250000e+00 
 22  13 -12 
 23  13 -9.250000e+00 
 24  13 -7.500000e+00 
 25  13 8.500000e+00 
 26  13 1.750000e+00 
 27  13 -5.250000e+00 
 28  13 1.250000e+00 
 29  13 5.000000e-01 
 30  13  -5 
 31  13 -1.250000e+01 
 32  13   3 
 33  13 -12 
 34  13 -10 
 35  13 -7.500000e-01 
 36  13 2.750000e+00 
 37  13 4.500000e+00 
 38  13 -9.750000e+00 
 39  13 1.250000e+00 
 40  13 1.750000e+00 
 41  13 -4.500000e+00 
 42  13  12 
 43  13 -2.500000e-01 
 44  13 1.050000e+01 
 45  13 2.250000e+00 
 46  13 7.750000e+00 
 47  13 -2.750000e+00 
 48  13 -1.025000e+01 
 49  13  -2 
 50  13 6.250000e+00 
 51  13 -1.500000e+00 
 52  13 -9.750000e+00 
 53  13 9.500000e+00 
 54  13 4.250000e+00 
 55  13 -4.500000e+00 
 56  13 -2.500000e+00 
 57  13 3.250000e+00 
 58  13 -8.250000e+00 
 59  13 4.500000e+00 
 60  13  10 
 61  13 4.750000e+00 
 62  13   3 
 63  13 1.250000e+00 
 64  13 -4.500000e+00 
 65  13 -3.250000e+00 
 66  13 6.250000e+00 
 67  13 7.500000e+00 
 68  13  -4 
 69  13 -8.500000e+00 
 70  13 -2.500000e+00 
 71  13 -9.250000e+00 
 72  13 -1.125000e+01 
 73  13 4.500000e+00 
 74  13 -9.250000e+00 
 75  13 -5.250000e+00 
 76  13 1.250000e+01 
 77  13 -1.250000e+01 
 78  13 -2.500000e-01 
 79  13   4 
 80  13   5 
 81  13 -1.025000e+01 
 82  13   9 
 83  13   6 
 84  13 -9.250000e+00 
 85  13 5.500000e+00 
 86  13  -2 
 87  13 -11 
 88  13 1.075000e+01 
 89  13 -8.250000e+00 
 90  13 -1.175000e+01 
 91  13   9 
 92  13 -9.250000e+00 
 93  13 5.000000e-01 
 94  13 8.500000e+00 
 95  13 5.500000e+00 
 96  13 -1.125000e+01 
 97  13 -7.500000e-01 
 98  13  -5 
 99  13  -2 
100  13 3.250000e+00 
101  13 7.250000e+00 
 15  14 -8.500000e+00 
 16  14 7.500000e+00 
 17  14 -1.075000e+01 
 18  14 1.250000e+01 
 19  14  -1 
 20  14   2 
 21  14   3 
 22  14  -3 
 23  14 7.500000e-01 
 24  14   9 
 25  14 -4.500000e+00 
 26  14 -1.075000e+01 
 27  14   4 
 28  14  -9 
 29  14 1.750000e+00 
 30  14 1.050000e+01 
 31  14 -4.500000e+00 
 32  14 2.500000e-01 
 33  14 5.000000e-01 
 34  14 -3.250000e+00 
 35  14 6.750000e+00 
 36  14 -1.250000e+00 
 37  14 -2.250000e+00 
 38  14 -4.500000e+00 
 39  14 -5.250000e+00 
 40  14 -10 
 41  14  -3 
 42  14  12 
 43  14 -5.750000e+00 
 44  14 1.750000e+00 
 45  14   6 
 46  14 -2.250000e+00 
 47  14 -2.500000e+00 
 48  14 -9.500000e+00 
 49  14 4.500000e+00 
 51  14  12 
 52  14 3.250000e+00 
 53  14 -10 
 54  14 -1.250000e+01 
 55  14 -1.250000e+00 
 56  14  -2 
 57  14  -6 
 58  14 -1.750000e+00 
 60  14 -2.500000e-01 
 61  14 7.500000e-01 
 62  14 -1.150000e+01 
 64  14 7.750000e+00 
 65  14 -1.250000e+01 
 66  14 -5.500000e+00 
 67  14 8.500000e+00 
 68  14   9 
 69  14  11 
 70  14 7.250000e+00 
 71  14   6 
 72  14 -4.500000e+00 
 73  14  -2 
 74  14 2.750000e+00 
 75  14 -5.000000e-01 
 76  14 -6.750000e+00 
 77  14   7 
 78  14  -8 
 79  14 -6.500000e+00 
 80  14 -4.500000e+00 
 81  14 1.750000e+00 
 82  14 -7.500000e+00 
 83  14 1.025000e+01 
 84  14 2.500000e+00 
 85  14 -2.500000e+00 
 86  14   3 
 87  14 -7.250000e+00 
 88  14 1.125000e+01 
 89  14 -6.250000e+00 
 90  14   4 
 91  14 -9.500000e+00 
 92  14 -1.750000e+00 
 93  14  10 
 94  14 -7.500000e-01 
 95  14 4.750000e+00 
 96  14  -4 
 97  14 1.150000e+01 
 98  14 9.250000e+00 
 99  14 -3.500000e+00 
100  14 9.750000e+00 
101  14 1.050000e+01 
 16  15 7.250000e+00 
 17  15 3.500000e+00 
 18  15 5.750000e+00 
 19  15 -1.025000e+01 
 20  15 -1.125000e+01 
 21  15 2.500000e-01 
 22  15 -1.500000e+00 
 23  15 -8.250000e+00 
 24  15 -1.500000e+00 
 25  15 -4.250000e+00 
 27  15   3 
 28  15   2 
 29  15 -1.175000e+01 
 30  15 -10 
 31  15 1.125000e+01 
 32  15 8.250000e+00 
 33  15 1.750000e+00 
 34  15 -6.500000e+00 
 35  15 2.500000e-01 
 36  15 -5.000000e-01 
 37  15 7.500000e+00 
 38  15 1.250000e+00 
 39  15  -4 
 40  15 -8.250000e+00 
 41  15  11 
 42  15 1.250000e+00 
 43  15 -4.500000e+00 
 44  15 -1.250000e+00 
 45  15 -2.500000e+00 
 46  15 -7.750000e+00 
 47  15 -3.250000e+00 
 48  15 3.750000e+00 
 49  15 -4.750000e+00 
 50  15 9.750000e+00 
 51  15 -6.250000e+00 
 52  15 -7.750000e+00 
 53  15 -3.500000e+00 
 54  15 7.500000e+00 
 55  15 1.750000e+00 
 56  15   7 
 57  15  -6 
 58  15 9.500000e+00 
 59  15   7 
 60  15 2.750000e+00 
 61  15 5.500000e+00 
 62  15 9.250000e+00 
 63  15 2.500000e-01 
 64  15 -1.075000e+01 
 65  15 1.050000e+01 
 66  15 2.500000e+00 
 67  15 1.125000e+01 
 68  15 1.250000e+00 
 69  15 8.500000e+00 
 70  15 6.500000e+00 
 71  15 -9.750000e+00 
 72  15 3.500000e+00 
 73  15 1.150000e+01 
 74  15 -9.500000e+00 
 75  15 -7.250000e+00 
 76  15 6.750000e+00 
 77  15 -6.250000e+00 
 78  15 -10 
 79  15 9.250000e+00 
 80  15 3.500000e+00 
 81  15  -9 
 82  15 9.750000e+00 
 83  15 -4.750000e+00 
 84  15 7.500000e-01 
 85  15 -7.750000e+00 
 86  15 -1.250000e+01 
 87  15 2.500000e-01 
 88  15  -3 
 89  15 9.750000e+00 
 90  15 1.175000e+01 
 91  15 -9.750000e+00 
 92  15 -5.750000e+00 
 93  15 -1.750000e+00 
 94  15 1.250000e+00 
 95  15 2.500000e+00 
 96  15 1.250000e+00 
 97  15  -3 
 98  15  -7 
 99  15 8.250000e+00 
100  15 -11 
101  15 -8.250000e+00 
 17  16 1.250000e+01 
 18  16 1.250000e+01 
 19  16 1.175000e+01 
 20  16 -2.500000e+00 
 21  16  -8 
 22  16 7.500000e+00 
 23  16 -2.500000e+00 
 24  16 -8.250000e+00 
 25  16 -1.250000e+01 
 26  16 7.750000e+00 
 27  16  -5 
 28  16 -1.125000e+01 
 29  16 1.250000e+01 
 30  16 -1.750000e+00 
 31  16 1.150000e+01 
 32  16 -7.750000e+00 
 33  16  -7 
 34  16 2.250000e+00 
 35  16 -1.750000e+00 
 36  16 -1.025000e+01 
 37  16 1.225000e+01 
 38  16 -5.500000e+00 
 39  16  -4 
 40  16 5.500000e+00 
 41  16 -5.500000e+00 
 42  16  -3 
 43  16 2.500000e-01 
 44  16 -4.250000e+00 
 45  16   2 
 46  16  12 
 47  16 3.750000e+00 
 48  16 2.750000e+00 
 49  16  -4 
 50  16  -7 
 51  16  12 
 52  16  -1 
 53  16   5 
 54  16  -1 
 55  16 -12 
 56  16 -8.500000e+00 
 57  16 -5.000000e-01 
 58  16 -3.250000e+00 
 59  16 -1.025000e+01 
 60  16 4.750000e+00 
 61  16 -1.500000e+00 
 62  16   5 
 63  16 -5.750000e+00 
 64  16 1.075000e+01 
 66  16  -1 
 67  16 2.500000e-01 
 68  16  -4 
 69  16 -4.250000e+00 
 70  16 4.250000e+00 
 71  16 -1.500000e+00 
 72  16  -5 
 73  16   6 
 74  16 -6.250000e+00 
 75  16 -2.500000e-01 
 76  16 -9.500000e+00 
 77  16  10 
 78  16 -6.500000e+00 
 79  16 1.025000e+01 
 80  16 -1.500000e+00 
 81  16 1.175000e+01 
 82  16 -7.500000e+00 
 83  16 7.500000e+00 
 84  16 2.500000e-01 
 85  16  10 
 86  16 -6.750000e+00 
 87  16   7 
 88  16 4.250000e+00 
 89  16 6.500000e+00 
 90  16 -1.750000e+00 
 91  16 1.225000e+01 
 92  16 -7.750000e+00 
 94  16  -3 
 95  16 6.500000e+00 
 96  16   4 
 97  16 3.250000e+00 
 98  16  10 
 99  16 8.250000e+00 
100  16 3.500000e+00 
101  16 1.500000e+00 
 18  17  10 
 19  17 -2.750000e+00 
 20  17 -2.250000e+00 
 21  17 -6.250000e+00 
 22  17   5 
 23  17 7.500000e+00 
 24  17 9.250000e+00 
 25  17 -9.250000e+00 
 26  17 8.500000e+00 
 27  17 5.750000e+00 
 28  17  -1 
 29  17 7.500000e+00 
 30  17   1 
 31  17 -1.175000e+01 
 32  17 -6.250000e+00 
 33  17 4.750000e+00 
 34  17 9.750000e+00 
 35  17   6 
 36  17 -6.250000e+00 
 37  17 4.500000e+00 
 38  17 6.250000e+00 
 39  17 4.750000e+00 
 40  17   4 
 41  17 -1.225000e+01 
 42  17 5.250000e+00 
 43  17 5.250000e+00 
 44  17 7.500000e+00 
 45  17 4.250000e+00 
 46  17   5 
 47  17 -1.075000e+01 
 48  17 -5.250000e+00 
 49  17 9.250000e+00 
 50  17 -5.500000e+00 
 51  17 -3.250000e+00 
 52  17 -5.000000e-01 
 53  17   7 
 54  17 2.250000e+00 
 55  17 2.750000e+00 
 56  17 6.750000e+00 
 57  17 7.500000e-01 
 58  17 3.750000e+00 
 59  17   8 
 60  17 4.500000e+00 
 61  17 -11 
 62  17   4 
 63  17 -1.500000e+00 
 64  17 -1.500000e+00 
 65  17 -6.500000e+00 
 66  17   9 
 67  17 1.225000e+01 
 68  17 -1.025000e+01 
 69  17 -9.500000e+00 
 70  17 1.250000e+00 
 71  17 1.250000e+00 
 72  17 3.750000e+00 
 73  17 -7.750000e+00 
 74  17 4.750000e+00 
 75  17 1.125000e+01 
 76  17  -6 
 77  17 6.250000e+00 
 78  17 -4.250000e+00 
 79  17 -7.750000e+00 
 80  17 9.750000e+00 
 81  17 -1.225000e+01 
 82  17 -4.250000e+00 
 83  17 4.750000e+00 
 84  17 -1.125000e+01 
 85  17 5.000000e-01 
 86  17 -4.750000e+00 
 87  17 9.250000e+00 
 88  17 -1.225000e+01 
 89  17 -7.500000e+00 
 90  17   8 
 91  17 1.500000e+00 
 92  17 -3.250000e+00 
 93  17 -1.250000e+01 
 94  17  11 
 95  17 -3.500000e+00 
 96  17 4.750000e+00 
 97  17 8.500000e+00 
 98  17   3 
 99  17 -10 
100  17 -10 
101  17 -3.500000e+00 
 19  18 -9.500000e+00 
 20  18 -1.125000e+01 
 21  18 -6.750000e+00 
 22  18   6 
 23  18 -12 
 24  18 -5.000000e-01 
 25  18   2 
 26  18 -4.750000e+00 
 27  18   3 
 28  18   6 
 29  18   8 
 30  18 -9.250000e+00 
 31  18 3.750000e+00 
 32  18 5.250000e+00 
 33  18 3.500000e+00 
 34  18 -9.500000e+00 
 35  18 4.250000e+00 
 36  18  -6 
 37  18 1.125000e+01 
 38  18 1.500000e+00 
 39  18 -4.250000e+00 
 40  18 -6.750000e+00 
 41  18  -2 
 42  18 3.750000e+00 
 43  18 -5.250000e+00 
 44  18 5.000000e-01 
 45  18 1.750000e+00 
 46  18 -2.250000e+00 
 47  18 -8.750000e+00 
 48  18  -4 
 49  18 -4.750000e+00 
 50  18 -8.250000e+00 
 51  18 1.175000e+01 
 52  18 -8.750000e+00 
 53  18 -1.225000e+01 
 54  18 6.500000e+00 
 55  18 3.500000e+00 
 56  18  -5 
 57  18 -1.250000e+01 
 58  18 9.750000e+00 
 59  18 -2.500000e+00 
 60  18 -5.750000e+00 
 61  18 8.250000e+00 
 62  18 -2.500000e+00 
 63  18   4 
 64  18 1.125000e+01 
 65  18 -7.500000e-01 
 66  18 -8.500000e+00 
 67  18 8.750000e+00 
 68  18  -9 
 69  18 9.750000e+00 
 70  18 -2.500000e+00 
 71  18 -1.225000e+01 
 72  18 6.250000e+00 
 73  18  12 
 74  18 -9.250000e+00 
 75  18 -7.750000e+00 
 76  18 7.500000e-01 
 77  18 -2.250000e+00 
 78  18 4.500000e+00 
 79  18 -6.750000e+00 
 80  18 -1.175000e+01 
 81  18 2.750000e+00 
 82  18 -2.250000e+00 
 83  18 -1.175000e+01 
 84  18  11 
 85  18 1.250000e+01 
 86  18 -1.150000e+01 
 88  18 -7.750000e+00 
 89  18 1.225000e+01 
 90  18 1.175000e+01 
 91  18 -11 
 92  18 5.500000e+00 
 93  18 1.750000e+00 
 94  18   9 
 95  18 -2.250000e+00 
 96  18 5.750000e+00 
 97  18 -1.250000e+00 
 98  18 -1.225000e+01 
 99  18 5.750000e+00 
100  18 2.250000e+00 
101  18 -8.500000e+00 
 20  19 1.025000e+01 
 21  19 -8.250000e+00 
 22  19 -4.500000e+00 
 23  19  -7 
 24  19 6.500000e+00 
 25  19 1.025000e+01 
 26  19 -11 
 27  19 -5.000000e-01 
 28  19 -9.250000e+00 
 29  19 -1.075000e+01 
 31  19 9.500000e+00 
 32  19   7 
 33  19 1.050000e+01 
 34  19 -2.750000e+00 
 35  19 2.250000e+00 
 36  19 -7.750000e+00 
 37  19  -4 
 38  19 -10 
 39  19 -1.050000e+01 
 40  19 8.500000e+00 
 41  19 -7.500000e+00 
 42  19 7.500000e-01 
 43  19 -5.500000e+00 
 44  19  12 
 45  19 -1.050000e+01 
 46  19 1.250000e+01 
 47  19 6.250000e+00 
 48  19 1.250000e+01 
 49  19   7 
 50  19 6.500000e+00 
 51  19 3.750000e+00 
 52  19 4.750000e+00 
 53  19  -6 
 54  19 -9.250000e+00 
 55  19 1.075000e+01 
 56  19 3.500000e+00 
 57  19   8 
 58  19 2.500000e+00 
 59  19 4.500000e+00 
 60  19 2.750000e+00 
 61  19 8.500000e+00 
 62  19 -7.750000e+00 
 63  19 -2.500000e-01 
 64  19 -1.125000e+01 
 65  19  -7 
 66  19 1.125000e+01 
 67  19 3.500000e+00 
 68  19  -4 
 69  19 -1.050000e+01 
 70  19 7.750000e+00 
 71  19 -1.750000e+00 
 72  19 4.250000e+00 
 73  19 -1.050000e+01 
 74  19 -5.750000e+00 
 75  19 2.500000e-01 
 76  19 -8.500000e+00 
 77  19 9.500000e+00 
 78  19 1.225000e+01 
 79  19 -8.250000e+00 
 80  19 -1.175000e+01 
 81  19   8 
 82  19 3.250000e+00 
 83  19  12 
 84  19 7.750000e+00 
 85  19   9 
 86  19 3.750000e+00 
 87  19 3.250000e+00 
 88  19 -10 
 89  19 -3.250000e+00 
 90  19 -7.500000e+00 
 91  19 6.500000e+00 
 92  19   8 
 93  19 -9.750000e+00 
 94  19 2.750000e+00 
 95  19 -1.050000e+01 
 96  19  10 
 97  19 -7.250000e+00 
 98  19 3.500000e+00 
 99  19   4 
100  19  -8 
101  19 -1.150000e+01 
 21  20 4.750000e+00 
 22  20 -1.500000e+00 
 23  20  -8 
 24  20 -5.250000e+00 
 25  20  -7 
 26  20 7.500000e-01 
 27  20 1.075000e+01 
 28  20 1.500000e+00 
 29  20 3.500000e+00 
 30  20 -6.750000e+00 
 31  20 6.750000e+00 
 32  20 7.500000e+00 
 33  20 -3.500000e+00 
 34  20 -1.150000e+01 
 35  20 -9.250000e+00 
 36  20 1.250000e+00 
 37  20 1.225000e+01 
 38  20  -6 
 39  20 -7.250000e+00 
 40  20 -1.075000e+01 
 41  20 -7.500000e-01 
 42  20 3.750000e+00 
 43  20  -2 
 44  20 -6.750000e+00 
 45  20 -11 
 46  20 6.750000e+00 
 47  20   4 
 48  20 2.250000e+00 
 49  20 -9.750000e+00 
 50  20 -5.250000e+00 
 51  20 9.500000e+00 
 52  20 5.000000e-01 
 53  20 -2.750000e+00 
 54  20  12 
 55  20 7.500000e-01 
 56  20 9.250000e+00 
 57  20 6.500000e+00 
 58  20 -2.250000e+00 
 59  20  12 
 60  20 1.750000e+00 
 61  20 -2.500000e+00 
 62  20 6.500000e+00 
 63  20 -7.500000e+00 
 64  20 1.075000e+01 
 65  20 -7.500000e+00 
 66  20  -5 
 67  20 -7.500000e+00 
 68  20 1.750000e+00 
 69  20 -12 
 70  20 1.250000e+01 
 71  20 1.050000e+01 
 72  20 -4.250000e+00 
 73  20 9.250000e+00 
 74  20 4.750000e+00 
 75  20   1 
 77  20 -1.125000e+01 
 78  20   4 
 79  20 -1.750000e+00 
 80  20 1.225000e+01 
 81  20 1.750000e+00 
 82  20 -8.500000e+00 
 83  20   9 
 84  20 -1.250000e+01 
 85  20 -9.250000e+00 
 86  20 -7.500000e+00 
 87  20 9.500000e+00 
 88  20 -11 
 89  20 1.125000e+01 
 90  20 -2.250000e+00 
 91  20 -1.750000e+00 
 92  20 3.750000e+00 
 93  20 -1.050000e+01 
 94  20   4 
 95  20 8.500000e+00 
 96  20 -5.750000e+00 
 97  20 1.250000e+01 
 98  20 2.500000e+00 
 99  20 -3.750000e+00 
100  20  -7 
101  20 3.250000e+00 
 22  21  -8 
 23  21 5.000000e-01 
 24  21  -5 
 25  21 9.500000e+00 
 26  21 5.750000e+00 
 27  21 8.250000e+00 
 28  21 -6.250000e+00 
 29  21 -4.500000e+00 
 30  21 -8.250000e+00 
 31  21  -7 
 32  21 1.050000e+01 
 33  21  11 
 34  21 -4.250000e+00 
 35  21 -4.250000e+00 
 36  21 -1.050000e+01 
 37  21 -4.250000e+00 
 38  21 -6.750000e+00 
 39  21 5.750000e+00 
 40  21  -3 
 41  21   8 
 42  21 7.500000e+00 
 43  21   4 
 44  21 -9.500000e+00 
 45  21 7.250000e+00 
 46  21 -8.250000e+00 
 47  21 -2.500000e-01 
 48  21 -8.750000e+00 
 49  21 -3.500000e+00 
 50  21 3.500000e+00 
 51  21 1.225000e+01 
 52  21 -1.150000e+01 
 53  21 -11 
 54  21 1.750000e+00 
 55  21 -7.500000e-01 
 56  21 -4.250000e+00 
 57  21 -2.750000e+00 
 58  21 -9.500000e+00 
 59  21 1.125000e+01 
 60  21   8 
 61  21 -5.250000e+00 
 62  21 -10 
 63  21 6.250000e+00 
 64  21 -3.250000e+00 
 65  21 2.500000e-01 
 66  21 -1.075000e+01 
 67  21 2.250000e+00 
 68  21  -4 
 69  21 4.500000e+00 
 70  21 -7.500000e+00 
 71  21 1.050000e+01 
 72  21 6.750000e+00 
 73  21 -6.250000e+00 
 74  21 -7.500000e+00 
 75  21  -8 
 76  21 -3.750000e+00 
 77  21  10 
 78  21 2.500000e+00 
 79  21 5.500000e+00 
 80  21 -1.150000e+01 
 81  21   9 
 82  21 -1.250000e+01 
 83  21 3.250000e+00 
 84  21 -3.250000e+00 
 85  21 -6.250000e+00 
 86  21 5.500000e+00 
 87  21 4.250000e+00 
 88  21 1.225000e+01 
 89  21 2.750000e+00 
 90  21 1.075000e+01 
 91  21 -9.750000e+00 
 92  21 -9.250000e+00 
 93  21 -12 
 94  21 -3.750000e+00 
 95  21 -6.750000e+00 
 96  21 5.250000e+00 
 97  21   9 
 98  21 -9.500000e+00 
 99  21 -1.225000e+01 
100  21  -9 
101  21 1.150000e+01 
 23  22  10 
 24  22 3.500000e+00 
 25  22 4.750000e+00 
 26  22 1.750000e+00 
 27  22 -1.250000e+01 
 28  22 -1.250000e+01 
 29  22   6 
 30  22 9.500000e+00 
 31  22  10 
 32  22 8.500000e+00 
 33  22 -12 
 34  22 2.250000e+00 
 35  22  -4 
 36  22 8.500000e+00 
 37  22  10 
 38  22 4.500000e+00 
 39  22 2.500000e+00 
 40  22 -1.125000e+01 
 41  22 2.250000e+00 
 42  22 -1.050000e+01 
 43  22 -1.050000e+01 
 44  22 -10 
 45  22   8 
 46  22 4.500000e+00 
 47  22 1.250000e+00 
 48  22 2.250000e+00 
 49  22 1.175000e+01 
 50  22 -4.500000e+00 
 51  22 -1.050000e+01 
 52  22 -9.500000e+00 
 53  22 5.500000e+00 
 54  22 -5.000000e-01 
 55  22 -8.750000e+00 
 56  22 1.175000e+01 
 57  22 -4.750000e+00 
 58  22   5 
 59  22 -3.500000e+00 
 60  22 7.500000e-01 
 61  22   7 
 62  22 5.500000e+00 
 63  22 7.250000e+00 
 64  22 -7.750000e+00 
 65  22 2.500000e-01 
 66  22 1.225000e+01 
 67  22 -4.750000e+00 
 68  22 -8.500000e+00 
 69  22 1.050000e+01 
 70  22 -3.250000e+00 
 71  22 -1.250000e+00 
 72  22 -8.250000e+00 
 73  22   8 
 74  22 -5.250000e+00 
 75  22 -5.000000e-01 
 76  22 -1.150000e+01 
 77  22 -1.250000e+01 
 78  22 1.250000e+01 
 79  22 4.250000e+00 
 80  22 8.750000e+00 
 81  22   3 
 82  22 -1.750000e+00 
 83  22 -1.250000e+00 
 84  22 -2.750000e+00 
 85  22   8 
 86  22 1.250000e+00 
 87  22 -5.250000e+00 
 88  22 2.500000e+00 
 89  22 9.250000e+00 
 90  22 -5.750000e+00 
 91  22 4.250000e+00 
 92  22 -5.750000e+00 
 93  22  10 
 94  22 8.500000e+00 
 95  22   4 
 96  22 -3.250000e+00 
 97  22 -2.250000e+00 
 98  22 4.250000e+00 
 99  22 1.125000e+01 
100  22 1.150000e+01 
101  22 -1.225000e+01 
 24  23 5.000000e-01 
 25  23 2.250000e+00 
 26  23 5.250000e+00 
 27  23 -4.750000e+00 
 28  23 1.125000e+01 
 29  23 7.750000e+00 
 30  23 5.750000e+00 
 31  23 -1.175000e+01 
 32  23   2 
 33  23   8 
 34  23 -2.750000e+00 
 35  23 6.750000e+00 
 36  23 -5.250000e+00 
 37  23 5.000000e-01 
 38  23 7.750000e+00 
 39  23 9.250000e+00 
 40  23 1.075000e+01 
 41  23  -9 
 42  23 8.500000e+00 
 43  23 9.250000e+00 
 44  23 1.175000e+01 
 45  23   7 
 46  23 9.250000e+00 
 47  23 -1.050000e+01 
 48  23 -3.500000e+00 
 49  23 -1.150000e+01 
 50  23 9.500000e+00 
 51  23 4.500000e+00 
 52  23 -1.050000e+01 
 53  23 5.250000e+00 
 54  23  -4 
 55  23 -7.500000e+00 
 56  23 -2.500000e-01 
 57  23   1 
 58  23 8.250000e+00 
 59  23 -1.500000e+00 
 60  23  10 
 61  23 -1.075000e+01 
 62  23 3.750000e+00 
 63  23 -8.750000e+00 
 64  23 -2.250000e+00 
 65  23 1.500000e+00 
 66  23 6.250000e+00 
 67  23 -9.750000e+00 
 68  23 1.175000e+01 
 69  23 -4.500000e+00 
 70  23 7.500000e-01 
 72  23  -8 
 73  23 -1.075000e+01 
 74  23 -4.750000e+00 
 75  23 -1.125000e+01 
 76  23 -7.750000e+00 
 77  23   6 
 78  23 9.750000e+00 
 79  23 -3.750000e+00 
 80  23 -3.750000e+00 
 81  23 -7.500000e-01 
 82  23 -2.250000e+00 
 83  23  -9 
 84  23 -9.750000e+00 
 85  23  -6 
 86  23   8 
 87  23 2.250000e+00 
 88  23 -5.000000e-01 
 89  23 3.750000e+00 
 90  23 5.750000e+00 
 91  23 -7.250000e+00 
 92  23 -9.500000e+00 
 93  23 -2.500000e+00 
 94  23 1.025000e+01 
 95  23 9.750000e+00 
 96  23 1.125000e+01 
 97  23 1.500000e+00 
 98  23 1.150000e+01 
 99  23 -7.500000e+00 
100  23 -5.250000e+00 
101  23 2.750000e+00 
 25  24 -2.250000e+00 
 26  24 -8.750000e+00 
 27  24 -12 
 28  24 1.150000e+01 
 29  24 1.050000e+01 
 30  24  -2 
 31  24 1.050000e+01 
 32  24   4 
 33  24 5.000000e-01 
 34  24 -6.500000e+00 
 35  24 5.250000e+00 
 36  24 2.500000e+00 
 37  24 -8.750000e+00 
 38  24 3.250000e+00 
 39  24 -1.050000e+01 
 40  24 -3.250000e+00 
 41  24   7 
 42  24 -4.500000e+00 
 43  24 -5.750000e+00 
 44  24 8.750000e+00 
 45  24 -9.500000e+00 
 46  24 -4.250000e+00 
 47  24 1.750000e+00 
 48  24   3 
 49  24 -5.750000e+00 
 50  24 -6.750000e+00 
 51  24  -5 
 52  24 -7.500000e-01 
 53  24 8.500000e+00 
 54  24  -9 
 55  24 -12 
 56  24  -6 
 57  24 -10 
 58  24 -1.050000e+01 
 60  24 -7.250000e+00 
 61  24  -2 
 62  24 9.250000e+00 
 63  24 -2.500000e-01 
 64  24 7.250000e+00 
 65  24 -2.750000e+00 
 66  24   3 
 67  24 -11 
 68  24  -6 
 69  24 7.250000e+00 
 70  24 6.500000e+00 
 71  24 -6.750000e+00 
 72  24 8.500000e+00 
 73  24 1.125000e+01 
 74  24 3.750000e+00 
 75  24 -4.750000e+00 
 76  24 -1.125000e+01 
 77  24 6.750000e+00 
 78  24  -7 
 79  24 5.750000e+00 
 80  24 -6.250000e+00 
 81  24 -5.750000e+00 
 82  24  -5 
 83  24 1.150000e+01 
 84  24 1.050000e+01 
 85  24 -1.500000e+00 
 86  24 -1.150000e+01 
 87  24   7 
 88  24  10 
 89  24  -8 
 90  24  -4 
 91  24 2.250000e+00 
 92  24 1.025000e+01 
 93  24 -10 
 94  24  -3 
 95  24 -3.750000e+00 
 96  24 -9.250000e+00 
 97  24 3.500000e+00 
 98  24 -1.175000e+01 
 99  24 -1.175000e+01 
100  24 3.500000e+00 
101  24   9 
 26  25   7 
 27  25  -9 
 28  25 6.750000e+00 
 29  25 4.750000e+00 
 30  25 -1.250000e+01 
 31  25 7.250000e+00 
 32  25  12 
 33  25 -5.500000e+00 
 34  25 -8.750000e+00 
 35  25 -4.250000e+00 
 36  25   3 
 37  25  -4 
 38  25   5 
 39  25 6.750000e+00 
 40  25 5.750000e+00 
 41  25 -6.750000e+00 
 42  25 7.500000e-01 
 43  25   2 
 44  25 -1.075000e+01 
 45  25 8.500000e+00 
 46  25 1.150000e+01 
 47  25 6.500000e+00 
 48  25 -1.125000e+01 
 49  25 -7.500000e-01 
 50  25 -1.250000e+01 
 51  25 -2.500000e-01 
 52  25   4 
 53  25 -6.250000e+00 
 54  25 -9.750000e+00 
 55  25 -8.500000e+00 
 56  25  -1 
 57  25  11 
 58  25 7.500000e-01 
 59  25 -7.500000e+00 
